case,mode,case_group,input_samples,input_peak,input_rms,input_crest,input_channel_delta_max,output_samples,output_peak,output_rms,output_crest,output_channel_delta_max,residual_rms,decode_action_ratio,gain_curve_mean_db,gain_curve_std_db,gain_curve_diff_std_db,gain_curve_diff_p95_db,input_level_span_db,gain_vs_input_slope,gain_vs_input_r2,mse,mae,max_abs_error,correlation,freq_response_delta_db,freq_delta_low_db,freq_delta_mid_db,freq_delta_high_db,transient_delta,overshoot_delta,undershoot_delta,channel_deviation_rms,soft_clip_dependency,reference_samples_used,mse_vs_reference,mae_vs_reference,max_abs_error_vs_reference,correlation_vs_reference,null_residual_rms_vs_reference,freq_response_delta_db_vs_reference,transient_delta_vs_reference,mse_vs_source,mae_vs_source,correlation_vs_source,freq_response_delta_db_vs_source,input_clip_l,input_clip_r,output_clip_l,output_clip_r,reference_available,source_available,reference_source_type,reference_trust_level,reference_license,reference_origin,reference_notes,cassette_priority,case_category,matrix_frequency_hz,matrix_level_db
cassette_tone_1000hz_-18db,decode,cassette_tone_matrix,110250,0.12589174257424293,0.08901946956877224,1.4142045912437717,0.0,110250,0.05705664386235841,0.04027053696504794,1.41683345101357,0.0,0.05189700504048452,0.5829848828788106,-6.8861093309402195,0.15720754053918448,0.12206379209413758,0.021811974609039008,0.058657945175554005,-0.0932284280213136,0.00015136073704868913,0.002693299132172076,0.04671047033887001,0.12067595866255093,0.9558085299322374,30.894633530630948,13.635167740908049,13.845656787965051,23.860131546059378,0.017412865190917885,0.11638613946828197,0.12067595866255093,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-18.0
cassette_tone_1000hz_-12db,decode,cassette_tone_matrix,110250,0.2511870497241502,0.17761719292909026,1.4142045912437715,0.0,110250,0.19105143184980222,0.1350828571082089,1.414327738839277,0.0,0.06268830123928934,0.3529405020172583,-2.3738458532325493,0.15633167593301628,0.12151253207372549,0.021795722422884654,0.05865794517555756,-0.09596062851890386,0.0001621643770315373,0.003929823112267886,0.05642464278142492,0.23675960145250702,0.9558069117632649,34.03166923696121,14.90580704703589,14.523518593259645,26.942387426936328,0.034743233835011295,0.21918360530587233,0.23675960145250702,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-12.0
cassette_tone_1000hz_-6db,decode,cassette_tone_matrix,110250,0.5011840543228109,0.3543928915419708,1.414204591243771,0.0,110250,0.597414761812287,0.4304271494420194,1.38795789853577,0.0,0.1389784066891956,0.39215912622992427,1.6921984496295184,0.14687459321073104,0.11539876329219559,0.02160029563985107,0.05865794517555223,-0.12622601224624214,0.0003178832382415564,0.019314997525867444,0.12268893999320978,0.45369857737100816,0.955638660751312,37.354304856951295,17.054852838777613,21.15325939404667,30.391838773289106,0.06932186615563506,0.39531959488175705,0.45369857737100816,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-6.0
cassette_tone_3150hz_-30db,decode,cassette_tone_matrix,110250,0.030829927569728566,0.022360679774997883,1.37875627574616,0.0,110250,0.006242796572827217,0.004428459495889388,1.4096993725745814,0.0,0.0182240301247474,0.8150034036587837,-14.060757229795797,0.15546326420149373,0.1213973114938968,0.004212832758736162,0.01452652396002918,2.2486106689257053,0.006123490050058633,0.0003321152739877007,0.016368159997938322,0.03014104835772997,0.9467259589266477,16.678737723376347,28.602843849027963,18.534405981377446,17.595473473600993,0.013402452624660515,0.03014104835772997,0.030108137078356006,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-30.0
cassette_tone_3150hz_-24db,decode,cassette_tone_matrix,110250,0.06151379265309951,0.044615421692140084,1.3787562757461602,0.0,110250,0.021046256137382376,0.014929896602939143,1.4096719285543577,0.0,0.030857953189495854,0.6916432036084983,-9.504673058886585,0.15557313214602547,0.12151126538655994,0.004212635492629513,0.014526523960025628,2.250413209916325,0.006124651658527824,0.0009522132750451173,0.027946496714929825,0.060139298329630886,0.9467178455197451,15.584088350279277,32.38227215557621,13.409714452536695,15.59113490797209,0.026741401273750853,0.060139298329630886,0.059671128609277306,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-24.0
cassette_tone_3150hz_-18db,decode,cassette_tone_matrix,110250,0.12273615233153898,0.0890194695687722,1.37875627574616,0.0,110250,0.0709064350324777,0.0503117385118419,1.4093417784755824,0.0,0.04444750131995969,0.49930090052515613,-4.952421428899323,0.15547422464215085,0.12145633993710636,0.004210394636604775,0.014526523960022075,2.2485675796327285,0.0061223920581583435,0.0019755803735878185,0.03989121482664411,0.11905653651491266,0.9467156396631672,14.407270505777074,36.32925804766648,9.446507715637747,14.490856559420333,0.05324069473909541,0.11869473161919603,0.11905653651491266,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-18.0
cassette_tone_3150hz_-12db,decode,cassette_tone_matrix,110250,0.2448908194313995,0.17761719292909012,1.3787562757461602,0.0,110250,0.23655575724153716,0.16829247416039256,1.4056229098877333,0.0,0.057205455123949873,0.32207160906313803,-0.46450508796387324,0.15409854141546978,0.12057341245205451,0.004185246012811108,0.014526523960020299,2.2234195002917225,0.006093570099230616,0.003272464095938243,0.051481418669162525,0.23754908280580428,0.9467156376301352,15.785024457954236,40.4067089622113,5.365081428775401,17.317235820658723,0.10616287342271694,0.23031901003598637,0.23754908280580428,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-12.0
cassette_tone_3150hz_-6db,decode,cassette_tone_matrix,110250,0.48862142329332003,0.3543928915419705,1.37875627574616,0.0,110250,0.5620692196376491,0.404960723793068,1.3879598356428817,0.0,0.13351410846262138,0.3767403682441226,1.1617471239528863,0.059171431202640616,0.058883883487302044,0.004171389626977195,0.014526523960027404,0.7207817193375544,0.004343195974685243,0.017826017158568623,0.11616988391052134,0.46765024696357105,0.9468038550605947,38.53901607923375,45.646201962907725,21.337105069190596,39.700289702800404,0.21182280867662667,0.43883650847372707,0.46765024696357105,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-6.0
cassette_tone_10000hz_-30db,decode,cassette_tone_matrix,110250,0.031622576001136674,0.022360679774998005,1.4142045912438945,0.0,110250,0.007571133513988819,0.005342964011347758,1.4170287312264727,0.0,0.017046781089663284,0.7623552262808971,-12.430093298308838,0.15547426779578563,0.12205500414810391,0.0008086668662237173,0.008086829751036362,5.285112552528271,0.009628622653895857,0.0002905927455189017,0.015346664876770418,0.030656241007911464,0.995856380026758,18.006621834354696,76.44298489220539,24.64932004078567,13.336103598984575,0.04015643597032808,0.030656241007911464,0.030648284142911434,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,10000.0,-30.0
cassette_tone_10000hz_-24db,decode,cassette_tone_matrix,110250,0.06309533419730731,0.04461542169214033,1.414204591243895,0.0,110250,0.025527222174010156,0.018015168284506774,1.416984941293267,0.0,0.026725301648011034,0.5990148839659873,-7.872971112893309,0.1555027183835687,0.12208906899235958,0.0008088156143639224,0.008086829751036362,5.286007867000538,0.009628361013821252,0.0007142417481771812,0.02405486036582632,0.061071466420929824,0.9958518005012073,18.25734325523868,80.9125805315909,28.185694074329522,11.067204336669013,0.07981577554165893,0.06024496252451331,0.061071466420929824,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,10000.0,-24.0
