case,mode,case_group,input_samples,input_peak,input_rms,input_crest,input_channel_delta_max,output_samples,output_peak,output_rms,output_crest,output_channel_delta_max,residual_rms,decode_action_ratio,gain_curve_mean_db,gain_curve_std_db,gain_curve_diff_std_db,gain_curve_diff_p95_db,input_level_span_db,gain_vs_input_slope,gain_vs_input_r2,mse,mae,max_abs_error,correlation,freq_response_delta_db,freq_delta_low_db,freq_delta_mid_db,freq_delta_high_db,transient_delta,overshoot_delta,undershoot_delta,channel_deviation_rms,soft_clip_dependency,reference_samples_used,mse_vs_reference,mae_vs_reference,max_abs_error_vs_reference,correlation_vs_reference,null_residual_rms_vs_reference,freq_response_delta_db_vs_reference,transient_delta_vs_reference,mse_vs_source,mae_vs_source,correlation_vs_source,freq_response_delta_db_vs_source,input_clip_l,input_clip_r,output_clip_l,output_clip_r,reference_available,source_available,reference_source_type,reference_trust_level,reference_license,reference_origin,reference_notes,cassette_priority,case_category,matrix_frequency_hz,matrix_level_db
stereo_different,decode,sanity,132300,0.25118704972415123,0.14048546755147887,1.7879931220082061,0.3760260843762787,132300,0.23855650950331417,0.12465259206105915,1.9137709497967033,0.30912023166729335,0.04909483250145276,0.3494655593715604,-2.6976654179451676,2.2688358523031633,0.06722006426412137,0.021593380303605837,6.050471442201401,-0.0699332830455717,8.574399185268256e-05,0.0024103025783457025,0.04410571066072756,0.18177537682222,0.9383383521750851,51.34069902476127,16.97587578625473,21.164742162998255,50.10381585340327,0.03360857006283352,0.150018537931174,0.18177537682222,0.17628633432956747,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,sanity,,
bass_heavy,decode,music_like,176400,0.8069345244737309,0.4249639062031962,1.898830730551257,0.0,176400,0.9621350741761046,0.5434377888288796,1.7704603801099787,0.0,0.1456532055930992,0.342742532876322,2.1417431549839705,0.2134991140612162,0.1604255970894915,0.21620476402145927,2.0818870413637445,-0.07140904981691296,0.04689709912439488,0.021214856299545618,0.1301887173705415,0.3553396258091716,0.9845866583190097,70.2663845562681,24.800680615363746,61.86221461493611,67.78518483851009,0.020249286885821963,0.29372358743997246,0.3553396258091716,0.0,0.5443190137745016,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
treble_heavy,decode,music_like,176400,0.64468280876922,0.3328551138965194,1.9368271114189464,0.0,176400,0.6593296675007216,0.3550962289577453,1.8567633608386718,0.0,0.08208366736880406,0.24660479572599528,0.5619783835801562,0.003813440814517222,0.003572882751629498,0.0021357081464636885,0.014594665761304526,-0.182060255712633,0.03476129774982473,0.006737728448712468,0.07192518683599727,0.27458871521086403,0.9735901279272671,42.153645036950174,67.67834679806793,39.09759623552226,29.23029415238455,0.27458871521086403,0.26161262553692194,0.27458871521086403,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
clipped_input,decode,edge,132300,1.0,0.7604217414988207,1.315059716768436,0.0,132300,1.0,0.8651399796342355,1.1558823121580635,0.0,0.32542453065953986,0.4279526911186357,1.120665314103364,0.010832311728276658,0.013108487098080298,0.024975168376579163,0.08899814772913972,-0.2211854472890141,0.21746815043449808,0.1059011251549818,0.2314933484599055,0.769673605145846,0.9278517592098885,9.647299661960151,11.7859476351683,8.645259286862505,9.548098971802526,0.4974474625616477,0.764826576829681,0.769673605145846,0.0,2.4342353479513585,0,,,,,,,,,,,,False,False,True,True,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_quiet,decode,edge,132300,0.007943231958662872,0.005616748812614791,1.4142045912437773,0.0,132300,0.0005531677160501818,0.00039064682371858073,1.416030241292017,0.0,0.005244455442699621,0.9337172833723617,-23.151610875172622,0.09154720923745133,0.06307680188839457,0.021867091464493525,0.0586579451755469,-0.1605971614124933,0.0013246141098450792,2.7504312890461678e-05,0.004721662023851294,0.007614136371893074,0.9562086558949466,34.04744981940394,21.881714712217256,20.328525921278302,26.99658515484045,0.0010986775167558158,0.007605271732541634,0.007614136371893074,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_hot,decode,edge,132300,1.0,0.7416095793195147,1.3484183968033139,0.0,132300,1.0,0.8663290886828928,1.154295767120473,0.0,0.3050433568255497,0.411326074166209,1.3504539496460992,0.013882899935019118,0.016625089809622774,0.025196787855251323,0.05781716879143417,-0.5051399691483889,0.530155589932359,0.09305144954339965,0.2095203538071147,0.6267551732381907,0.9396893777574699,23.82755090267371,15.756792573786143,19.18036983145395,24.380427398503276,0.15176232919063304,0.6153599275689862,0.6267551732381907,0.0,2.436329587400978,0,,,,,,,,,,,,False,False,True,True,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
dc_rumble,decode,edge,176400,0.3499248868032556,0.15763882770434445,2.219788689748115,0.0,176400,0.11172469100874358,0.056709727239424135,1.9701151186471144,0.0,0.1279665508668318,0.8117705055941945,-7.898204138496919,3.216342665281638,2.2884354725627762,4.429862400079724,8.397044843571935,-1.0246130969241554,0.9363551504639166,0.016375438140753457,0.10414260906494012,0.26552159463460356,0.7591302835739684,53.4334848761544,11.832460272880422,26.71188912890736,49.843046356563406,0.004603876240857735,0.10489583822120635,0.26552159463460356,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
music_like,decode,music_like,176400,0.41155968939246834,0.17191079292864833,2.3940305456172633,0.0,176400,0.5504397220652661,0.2104403236083151,2.6156570785824274,0.0,0.05155623538088161,0.2999010969734754,1.3062092408239006,1.1085463734476888,0.16717629397923783,0.21308381082641525,5.182503179589132,0.6225637923932963,0.797212801614762,0.0026580454066488686,0.03900134624174278,0.18363972937892692,0.9837831214221121,64.19931021367044,4.461614113544161,46.93263400573332,61.34111450500561,0.020303698445026355,0.18363972937892692,0.17790651547314984,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
hf_burst_train,decode,dynamic,132300,0.31606529331376754,0.1570562531918632,2.0124336783181476,0.0,132300,0.34210379771063676,0.16772151400488786,2.039713269584884,0.0,0.019328376988215643,0.12306658662360737,37.057458180810784,68.39439132879885,88.33270089648974,168.33801812944898,226.99026109244318,-0.733775425995672,0.9969613154262257,0.00037358615699858397,0.012134315647149634,0.21431316096011038,0.9950679294799575,4.403666053309606,9.256398709401875,6.424819452381414,2.4688200514584975,0.24724104516200496,0.1619391418099934,0.21431316096011038,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
bass_plus_hf,decode,music_like,176400,1.0,0.38517886760271325,2.596196427451556,0.0,176400,1.0,0.5868428971897769,1.7040335748949413,0.0,0.25644371510801517,0.6657782570058336,3.6509653420244295,0.08553372128425112,0.1388223814758285,0.2782851010528229,1.4221952450496609,0.15788493097279716,0.6416369335176061,0.06576337901840086,0.21781018043508565,0.60237087369782,0.9446405033942629,22.343495382069108,23.322172138082227,27.271062989636558,22.59718323062444,0.288673011544875,0.60237087369782,0.5388518717927413,0.0,1.710675681138679,0,,,,,,,,,,,,False,False,True,True,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
